iter	Logloss
326	0.003905256455
327	0.003905248791
328	0.003905248791
329	0.003905239571
330	0.003905229589
331	0.003905195074
332	0.00390519077
333	0.00390517985
334	0.003905175552
335	0.003905175552
336	0.003905167913
337	0.003905157981
338	0.003905148055
339	0.003905132213
340	0.003905122387
341	0.003905117216
342	0.003905112047
343	0.003905102155
344	0.003905097168
345	0.003905092183
346	0.003905085525
347	0.003905078871
348	0.003905069079
349	0.003905058773
350	0.003905048475
351	0.003905043318
352	0.003905026301
353	0.003905020771
354	0.003905015811
355	0.003905010665
356	0.003904994103
357	0.003904982284
358	0.003904976334
359	0.003904971202
360	0.003904971202
361	0.003904965254
362	0.003904960124
363	0.003904954763
364	0.003904945614
365	0.003904945614
366	0.003882660638
367	0.003882660638
368	0.003882660638
369	0.003882660638
370	0.003882660638
371	0.003882660638
372	0.003882649325
373	0.003882649325
374	0.003882649325
375	0.003882635489
376	0.003882618004
377	0.003882618004
378	0.003882611048
379	0.003882611048
380	0.00388259509
381	0.00388259509
382	0.00388259509
383	0.00388259509
384	0.00388259509
385	0.00388259509
386	0.00388259509
387	0.00388259509
388	0.003882581282
389	0.003882581282
390	0.003882581282
391	0.003882581282
392	0.003882581282
393	0.003882581282
394	0.003882581282
395	0.003882581282
396	0.003882581282
397	0.003882581282
398	0.003882581282
399	0.003882575568
400	0.003882575568
401	0.003882575568
402	0.003882575568
403	0.0038825676
404	0.0038825676
405	0.0038825676
406	0.003882551672
407	0.003882551672
408	0.003882551672
409	0.003882537798
410	0.003882518143
411	0.003882518143
412	0.003882511218
413	0.003882511218
414	0.003882511218
415	0.003882511218
416	0.003882504295
417	0.003882504295
418	0.003882491769
419	0.003882491769
420	0.003882491769
421	0.003882478022
422	0.003882478022
423	0.003882464198
424	0.003882464198
425	0.003882450384
426	0.003882450384
427	0.003882436581
428	0.003882429644
429	0.003882429644
430	0.003882429644
431	0.003882429644
432	0.00388242275
433	0.003882415819
434	0.003882415819
435	0.00388240889
436	0.003882400541
437	0.003882393618
438	0.003882386697
439	0.003882379779
440	0.003882375613
441	0.003882375613
442	0.003882359803
443	0.003882337044
444	0.00388233014
445	0.00388232324
446	0.003882316341
447	0.003882309446
448	0.003882298093
449	0.003882291203
450	0.003882291203
451	0.00388227757
452	0.00388227757
453	0.00388227757
454	0.003882270726
455	0.003882263845
456	0.003882263845
457	0.003882263845
458	0.003882263845
459	0.003882257006
460	0.003882257006
461	0.003882257006
462	0.003882257006
463	0.00388225017
464	0.003882244582
465	0.003882244582
466	0.003882244582
467	0.003882244582
468	0.00388223775
469	0.00388223775
470	0.003882230881
471	0.003882230881
472	0.003882224015
473	0.003882217152
474	0.003882210291
475	0.003882210291
476	0.003882210291
477	0.003882203432
478	0.003882196577
479	0.003882196577
480	0.003882196577
481	0.003882184225
482	0.003882177375
483	0.003882170529
484	0.003882164964
485	0.003882153682
486	0.003882142566
487	0.003882137753
488	0.003882137753
489	0.003882131595
490	0.003882124763
491	0.003882124763
492	0.003882124763
493	0.003855833165
494	0.003855833165
495	0.003855833165
496	0.003855827459
497	0.003855821755
498	0.003855821755
499	0.003855783468
500	0.003855783468
501	0.003855777765
502	0.003855760679
503	0.003855754986
504	0.003855737936
505	0.00385573233
506	0.003855726646
507	0.003855722393
508	0.003855716714
509	0.003855711036
510	0.003855705361
511	0.003855701114
512	0.003855695442
513	0.003855689851
514	0.003855689851
515	0.003855689851
516	0.003855689851
517	0.003855684183
518	0.003855678596
519	0.003855672932
520	0.003855668696
521	0.003855668696
522	0.003855663036
523	0.003855657456
524	0.0038556518
525	0.00385564757
526	0.003855630365
527	0.003855624723
528	0.003855619083
529	0.003855619083
530	0.003855613516
531	0.003855607872
532	0.00385560231
533	0.003855596749
534	0.003855596749
535	0.003855590543
536	0.003855590543
537	0.003855584987
538	0.003855580776
539	0.003855575143
540	0.003855575143
541	0.003855569513
542	0.003855569513
543	0.003855563885
544	0.003855559681
545	0.003855559681
546	0.003855554056
547	0.003855548441
548	0.003855548441
549	0.003855542899
550	0.003855520464
551	0.003855516273
552	0.003855504895
553	0.003855499289
554	0.003855499289
555	0.003855493764
556	0.003855493764
557	0.003855493764
558	0.003855480212
559	0.003855480212
560	0.003855474045
561	0.003855474045
562	0.003855468528
563	0.003855468528
564	0.003855461005
565	0.003855461005
566	0.003855453484
567	0.003855453484
568	0.003855453484
569	0.003855453484
570	0.003855445967
571	0.003855445967
572	0.003855440456
573	0.003855440456
574	0.003855434301
575	0.003855428795
576	0.003855428795
577	0.003855428795
578	0.003855428795
579	0.003855415282
580	0.003855415282
581	0.003855415282
582	0.003855409135
583	0.003855409135
584	0.003855409135
585	0.003855409135
586	0.003855398139
587	0.003855393981
588	0.003855393981
589	0.003855393981
590	0.003855393981
591	0.003855393981
592	0.003855393981
593	0.003855387841
594	0.003855383686
595	0.003855383686
596	0.003855383686
597	0.003855383686
598	0.003855383686
599	0.003855383686
600	0.003855383686
601	0.003855376191
602	0.003855376191
603	0.003839802387
604	0.003793674959
605	0.003793666195
606	0.003793659092
607	0.003793653079
608	0.003793644665
609	0.003793637571
610	0.003793631566
611	0.003793624478
612	0.003793618477
613	0.003793611393
614	0.003793604313
615	0.003793604313
616	0.003793604313
617	0.003793604313
618	0.003793604313
619	0.003793598957
620	0.003793594765
621	0.003793555944
622	0.00379354758
623	0.00379352367
624	0.003793515327
625	0.00379350699
626	0.003793501315
627	0.003793501315
628	0.003793491904
629	0.003793485945
630	0.003793485945
631	0.003793480176
632	0.00379347186
633	0.003793457791
634	0.003793451844
635	0.003793442189
636	0.003793442189
637	0.003793442189
638	0.003793442189
639	0.003793442189
640	0.003793442189
641	0.003793442189
642	0.003793442189
643	0.003793442189
644	0.0037934328
645	0.0037934328
646	0.0037934328
647	0.0037934328
648	0.0037934328
649	0.0037934328
650	0.0037934328
651	0.0037934328
652	0.003793427445
653	0.003793421507
654	0.003793410201
655	0.003793401923
656	0.003793393652
657	0.003793385389
658	0.003793385389
659	0.003793385389
660	0.003793385389
661	0.003793385389
662	0.003793385389
663	0.003793385389
664	0.003793385389
665	0.003793385389
666	0.003793385389
667	0.003793385389
668	0.003793379532
669	0.003793371279
670	0.00379336536
671	0.003793342838
672	0.003793342838
673	0.003793342838
674	0.003793342838
675	0.003793342838
676	0.003793342838
677	0.003793342838
678	0.003793342838
679	0.003793333486
680	0.003793333486
681	0.003793333486
682	0.00379331705
683	0.003793305813
684	0.003793294584
685	0.003793280631
686	0.003793252751
687	0.003793244564
688	0.003793238684
689	0.003793232806
690	0.003793226931
691	0.003793213031
692	0.003793203455
693	0.003793199376
694	0.003793193511
695	0.003793187648
696	0.003793187648
697	0.003793181971
698	0.003793176112
699	0.003793176112
700	0.003793176112
701	0.003793176112
702	0.003793170439
703	0.003793170439
704	0.003793170439
705	0.003793161191
706	0.003793147335
707	0.003793136189
708	0.003793130344
709	0.00379311651
710	0.003793110672
711	0.003793096853
712	0.003793083045
713	0.003793069248
714	0.003793069248
715	0.00379305644
716	0.003793044804
717	0.003793044804
718	0.003793032012
719	0.003793032012
720	0.003793021052
721	0.00379300729
722	0.00379300729
723	0.003792996338
724	0.003792996338
725	0.003792996338
726	0.003768034772
727	0.003768026103
728	0.003768011911
729	0.003767992089
730	0.003767970025
731	0.003767947994
732	0.003767925997
733	0.003767920505
734	0.003767915014
735	0.003767899658
736	0.003767894174
737	0.003767888691
738	0.003767883211
739	0.003767877733
740	0.003767872257
741	0.003767866783
742	0.003767861312
743	0.003767855842
744	0.00376784053
745	0.00376784053
746	0.00376784053
747	0.003767835066
748	0.003767829604
749	0.003767824145
750	0.003767818688
751	0.003767813232
752	0.003767807779
753	0.003767802328
754	0.003767796879
755	0.003767791432
756	0.003767770494
757	0.003767765053
758	0.003767759614
759	0.003767754177
760	0.003767748742
761	0.003767743309
762	0.003767737878
763	0.003767732449
764	0.003767727022
765	0.003767721597
766	0.003767716175
767	0.003767710754
768	0.003767705335
769	0.003767699919
770	0.003767679046
771	0.003767673635
772	0.003767668226
773	0.003767662819
774	0.003767647635
775	0.003767642234
776	0.003767636835
777	0.003767631439
778	0.003767626044
779	0.003767620652
780	0.003767615262
781	0.003767609873
782	0.003767566813
783	0.003767561443
784	0.003767556075
785	0.003767550709
786	0.003767545346
787	0.003767539984
788	0.003767534624
789	0.003767529266
790	0.00376751418
791	0.003767508828
792	0.003767503479
793	0.003767498131
794	0.003767492785
795	0.003767487442
796	0.003767472386
797	0.003767467049
798	0.003767461713
799	0.00376745638
800	0.003767451048
801	0.00376743602
802	0.003767430695
803	0.003767415682
804	0.003767410362
805	0.003767405045
806	0.003767399729
807	0.003767394416
808	0.003767389104
809	0.003767383795
810	0.003767378487
811	0.003767363513
812	0.003767358211
813	0.003767343252
814	0.003767328305
815	0.003767323013
816	0.003767308081
817	0.003767308081
818	0.00374383761
819	0.003743832174
820	0.003743810441
821	0.003743788742
822	0.003743767076
823	0.003743745442
824	0.003743723842
825	0.003743718449
826	0.003743713057
827	0.003743707668
828	0.00374370228
829	0.003743696895
830	0.003743689351
831	0.00374368397
832	0.00374367859
833	0.003743673213
834	0.003743667838
835	0.003743662465
836	0.003743662465
837	0.003743657094
838	0.003743657094
839	0.003743657094
840	0.003743657094
841	0.003743649565
842	0.003743644198
843	0.003726721781
844	0.003695364572
845	0.003695353239
846	0.003695341915
847	0.003695330599
848	0.003695319292
849	0.003695307994
850	0.003695307994
851	0.003695285586
852	0.003695274313
853	0.003695251957
854	0.00369524071
855	0.003695210059
856	0.003695198837
857	0.003695187624
858	0.00369517642
859	0.003695165224
860	0.003695165224
861	0.003695154036
862	0.003695142858
863	0.003695131687
864	0.003695120525
865	0.00369507627
866	0.003695065151
867	0.00369505404
868	0.003695042937
869	0.003695027755
870	0.003695027755
871	0.003695012584
872	0.003694982273
873	0.003694982273
874	0.003694938385
875	0.003694938385
876	0.003694938385
877	0.003694938385
878	0.003694908184
879	0.003694908184
880	0.003694908184
881	0.003694908184
882	0.003694908184
883	0.003694908184
884	0.003694908184
885	0.003694908184
886	0.003694908184
887	0.003694908184
888	0.003694908184
889	0.003694847898
890	0.003694847898
891	0.003694847898
892	0.003694847898
893	0.003694817835
894	0.003694817835
895	0.003694817835
896	0.003694817835
897	0.003694817835
898	0.003694817835
899	0.003694802822
900	0.003694802822
901	0.003694802822
902	0.003694802822
903	0.003694787822
904	0.003694787822
905	0.003694787822
906	0.003694727901
907	0.003694727901
908	0.003694727901
909	0.003694727901
910	0.003694727901
911	0.003694727901
912	0.003694727901
913	0.003694727901
914	0.003694727901
915	0.003694727901
916	0.003694727901
917	0.003694727901
918	0.003694727901
919	0.003694727901
920	0.003694727901
921	0.003694727901
922	0.003694727901
923	0.003694727901
924	0.003694727901
925	0.003694727901
926	0.003694727901
927	0.003694727901
928	0.003694727901
929	0.003694727901
930	0.003694727901
931	0.003694727901
932	0.003694727901
933	0.003694718491
934	0.003694696684
935	0.003694653152
936	0.003694638263
937	0.003694616571
938	0.003694594912
939	0.003694580066
940	0.003694558619
941	0.003694558619
942	0.0036945438
943	0.0036945438
944	0.003694506614
945	0.003694506614
946	0.003694477058
947	0.003694455584
948	0.003694450263
949	0.00369442883
950	0.00369440743
951	0.00369440743
952	0.003671520855
953	0.00362866892
954	0.00362866892
955	0.003612964167
956	0.003550553624
957	0.003550542055
958	0.003550530495
959	0.003550518944
960	0.003550507402
961	0.003550495868
962	0.003550484343
963	0.003550472827
964	0.00355046132
965	0.003550449822
966	0.003550441822
967	0.003550430337
968	0.00355041886
969	0.003550413126
970	0.003550407393
971	0.003550401663
972	0.003550395935
973	0.00355039021
974	0.003550384486
975	0.003550378765
976	0.003550373046
977	0.003550367329
978	0.003550361614
979	0.003550355901
980	0.003550350191
981	0.003550344483
982	0.003550338777
983	0.003550333073
984	0.003550327371
985	0.003550321671
986	0.003550315974
987	0.003550310279
988	0.003550304586
989	0.003550298895
990	0.003550293206
991	0.003550247746
992	0.003550225077
993	0.003550219416
994	0.00355019679
995	0.003550174198
996	0.00355015164
997	0.003550129117
998	0.003550106628
999	0.003550084173
